Date Moment Magnitude Latitude Longitude Depth Vp Vs Mu Vr T1 T2 Length Width StressDrop RadE tau_a
200307250937 1317 5.203205e+18   6.4775  -1.5300 149.6900  25.8687   7.2732   4.1263  52.7384   3.7137   1.2692   1.2692   9.4266   9.4266  21.7406 3.187581e+14   3.2309
200308211212 1320 7.737184e+19   7.2591 -45.1000 167.1400  27.8566   6.3417   3.6422  36.5140   3.2780   6.7352   6.7352  44.1562  31.4800   5.7021 8.864256e+14   0.4183
200309021828 1323 5.089520e+18   6.4711 -15.2300 -173.2200   5.6061   6.5456   3.7266  39.7908   3.3539   3.6020   3.3600  24.1617  21.0600   1.5803 2.457606e+13   0.1921
200309080626 1325 7.248342e+17   5.9068  -8.5500 110.1900  40.9859   7.5019   4.1466  54.3284   3.7320   1.9263   0.8964  14.3780  14.3780   0.8535 3.311105e+12   0.2482
200309220445 1328 5.501661e+18   6.4937  19.7800 -70.6700   4.6364   4.6840   2.5965  16.4620   2.3368   4.4376   2.7273  20.7395  19.0213   2.4838 1.443359e+14   0.4319
200309251950 1329 3.073077e+21   8.3250  41.8100 143.9100  28.2000   6.9871   3.9842  47.8170   3.5857  66.8340   2.3732 479.2994 154.3280   0.8474 3.343505e+16   0.5202
200309290236 1333 5.955722e+18   6.5166  42.4500 144.3800  28.9394   6.8721   3.8544  44.0261   3.4690   3.8614   0.3891  26.7901  22.5609   1.4364 2.065695e+14   1.5270
200309301408 1334 4.629083e+18   6.4437 -30.4400 -177.4000  15.0606   7.1506   4.0726  50.8315   3.6653   3.1343   2.9237  22.9764  20.3655   1.6257 4.633154e+13   0.5088
200310070455 1335 2.058237e+18   6.2090 -16.5300 -170.1900   3.1818   3.8100   1.9400   3.4625   1.7460   3.6020   3.3600  12.5781  12.5781   3.6201 5.359326e+14   0.9016
200310080906 1336 1.200921e+19   6.7197  42.6500 144.5700  34.8485   7.0551   3.8910  45.9184   3.5019   3.6020   1.7969  25.2276  21.6749   3.3549 1.796387e+14   0.6869
200310110008 1340 7.084675e+17   5.9002  41.9200 144.3600  26.0101   7.3070   4.1410  53.2764   3.7269   1.7969   0.5509  13.3939  13.3939   1.0320 6.648403e+12   0.5000
200310182227 1341 3.861520e+18   6.3912   0.4400 126.1000  32.3374   7.3421   4.0469  51.0649   3.6422   2.5441   0.0968  18.5323  17.6465   2.2983 5.523213e+14   7.3039
200310221145 1342 3.228367e+18   6.3393  -6.0600 147.7300  42.6515   7.1668   4.0610  49.5877   3.6549   1.9263   1.0302  14.0810  14.0810   4.0472 6.094920e+13   0.9362
200310310106 1345 3.830312e+19   7.0555  37.8100 142.6200  15.0000   6.9289   3.9502  46.7022   3.5552  20.4916   1.1839 145.7020  69.7724   0.1680 1.329212e+14   0.1621
200311011310 1346 7.948375e+17   5.9335  37.7400 143.0800   2.4545   3.8100   1.9400   3.4625   1.7460   3.3600   3.1343  11.7331  11.7331   1.7223 6.405275e+13   0.2790
200311020532 1347 4.623656e+18   6.4433 -45.1900 166.5400  23.0606   7.1304   4.0637  50.5136   3.6573   5.0997   5.0997  37.3027  28.1319   0.4976 1.315553e+13   0.1437
200311120029 1348 2.587767e+18   6.2753   1.5900 126.4800  22.6364   7.1157   4.0570  50.2732   3.6513   2.2138   0.5139  16.1664  16.1107   2.1556 7.358512e+13   1.4296
200311170643 1351 5.312640e+20   7.8169  51.1500 178.6500  39.5222   7.4514   4.1245  53.3797   3.7121  41.0760   1.0302 304.9529 114.1638   0.4171 6.150956e+15   0.6180
200311181714 1352 6.829890e+18   6.5563  12.0200 125.4200  36.1273   7.4838   4.2173  55.9966   3.7956   2.0651   0.8362  15.6761  15.6761   6.2054 2.120023e+14   1.7382
200311252019 1355 7.861940e+18   6.5970  -5.5800 150.8800  45.6465   7.4429   4.1889  54.4113   3.7700   7.7403   0.5139  58.3611  37.9131   0.2859 4.314553e+13   0.2986
200312010138 1357 1.090554e+18   6.0251  42.9000  80.5100  17.7273   5.7297   3.2949  29.0436   2.9654   1.9263   0.3630  11.4248  11.4248   2.5596 7.534997e+13   2.0067
200312031411 1358 8.970006e+17   5.9685  42.3600 144.7300  25.3030   6.7595   3.8319  42.8850   3.4487   2.9237   0.2564  20.1662  18.6691   0.4338 1.337025e+13   0.6392
200312091244 1359 2.109935e+18   6.2162  51.3300 -179.2700  28.5556   7.2395   4.1101  52.1114   3.6991   5.0997   0.1941  37.7284  28.3456   0.2209 2.350406e+13   0.5805
200312100438 1360 1.867517e+19   6.8475  23.0400 121.3600  26.0707   6.2510   3.5985  35.3405   3.2386   4.7571   0.8964  30.8131  24.7664   3.2009 1.009881e+15   1.9111
200312290130 1365 1.892774e+18   6.1847  42.4200 144.6100  31.6061   6.9547   3.8709  44.8742   3.4838   1.6762   0.7276  11.6793  11.6793   4.1584 5.057362e+13   1.1990
200312300950 1366 8.570424e+17   5.9553  47.0500 154.1900  14.2121   6.6991   3.8162  42.4716   3.4345   1.1839   1.1839   8.1324   8.1324   5.5771 1.209580e+13   0.5994
200401092235 1371 3.151382e+18   6.3323  -6.0700 149.4000  46.2010   7.5945   4.2619  57.5814   3.8357   5.0997   0.8362  39.1225  29.0396   0.3020 8.004258e+12   0.1463
200403261520 1389 5.665084e+17   5.8355  41.8600 144.2100  28.5778   7.3601   4.1643  54.1317   3.7479   2.5441   0.2392  19.0701  17.9863   0.3143 4.921057e+12   0.4702
200404032302 1392 1.035088e+18   6.0100  36.4300 141.0100  32.3838   7.3435   4.1591  53.9426   3.7432   2.5441   0.3386  19.0459  17.9711   0.5760 1.525575e+13   0.7950
200404162157 1396 1.188312e+18   6.0500  -5.2100 102.7200  36.1818   7.3809   4.0726  51.8216   3.6653   2.5441   0.2946  18.6499  17.7211   0.6964 1.774382e+13   0.7738
200404290057 1401 2.619196e+18   6.2788  10.8100 -86.0000  15.7071   6.2211   3.6061  35.9468   3.2455   2.3732   2.2138  15.4046  15.4046   2.5078 2.524309e+13   0.3464
200405030436 1402 1.227475e+19   6.7260 -37.6900 -73.4100  26.3333   6.7768   3.8884  43.9993   3.4995   2.5441   2.5441  17.8064  17.1827   8.0600 1.591577e+14   0.5705
200405070126 1404 3.563521e+18   6.3679 -21.9900 170.2800   7.6848   6.6583   3.7923  41.7471   3.4131   4.7571   0.5906  32.4733  25.6482   0.5374 4.159726e+13   0.4873
200405110828 1405 1.769777e+18   6.1653   0.4100  97.8200  25.4040   7.1578   3.9351  47.4805   3.5416   2.5441   0.8362  18.0203  17.3200   1.1285 1.465321e+13   0.3931
200405190704 1409 2.492740e+18   6.2645  22.6600 121.5000  21.6162   7.0474   4.0193  48.9888   3.6174   1.5636   1.4586  11.3122  11.3122   6.0270 6.125029e+13   1.2037
200405281238 1412 4.352402e+18   6.4258  36.2500  51.6200  19.8788   5.8417   3.4134  31.3596   3.0721   3.8614   0.8362  23.7248  20.8054   1.4131 1.518956e+14   1.0944
200405290347 1413 5.901491e+17   5.8473  37.7500 141.8800  30.0283   7.2939   4.1390  52.4271   3.7251   0.4172   0.4172   3.1079   3.1079  68.8067 1.204483e+14  10.7003
200405292056 1414 3.572729e+18   6.3687  34.2500 141.4100  11.2121   6.6039   3.7606  40.7949   3.3845   5.4670   2.3732  37.0067  27.9829   0.3920 9.335560e+12   0.1066
200406020850 1415 1.608288e+18   6.1376 -32.8800 -179.4500  37.7192   7.6417   4.2919  59.0895   3.8627   1.6762   1.5636  12.9495  12.9495   2.5922 1.086740e+13   0.3993
200407201416 1419 9.204450e+17   5.9760  19.6400 146.8100  13.3879   7.1448   4.0696  50.7084   3.6627   3.3600   0.7800  24.6131  21.3215   0.2731 3.341877e+12   0.1841
200407280356 1420 7.262921e+18   6.5741  -0.4400 133.0900  14.3091   6.4880   3.7440  39.7240   3.3696   2.5441   2.3732  17.1452  16.7547   5.2345 1.535983e+14   0.8401
200409112152 1423 1.913566e+18   6.1879 -57.9800 -25.3400  26.7636   7.4336   4.2019  55.5432   3.7818   1.2692   0.6332   9.5994   9.5994   7.5714 7.135428e+13   2.0711
200409192026 1425 2.594939e+18   6.2761  52.2100 174.0300  26.1515   7.1596   4.0756  50.9014   3.6680   3.1343   0.5139  22.9931  20.3754   0.9097 3.448490e+13   0.6764
200410092126 1428 3.298366e+19   7.0122  11.4200 -86.6700  28.1515   6.8245   3.8816  43.2218   3.4934  14.4733   0.6787 101.1231  54.6941   0.3410 9.925429e+14   1.3006
200410262253 1438 2.956159e+18   6.3138 -57.0700 -24.6800  14.3636   7.1014   4.0506  50.0501   3.6456   4.7571   4.7571  34.6851  26.8000   0.3797 2.708414e+12   0.0459
200411081555 1440 3.290862e+18   6.3449  24.1000 122.5400  30.1515   7.1938   4.0875  51.2724   3.6788   2.9237   0.2946  21.5115  19.4904   1.3583 1.353831e+14   2.1093
200411111002 1443 1.620414e+18   6.1398  42.1400 144.3400  26.4667   6.7956   3.8391  43.2482   3.4552   2.9237   0.3159  20.2042  18.6925   0.7801 3.922487e+13   1.0469
200411111734 1444 1.209198e+19   6.7217 -11.1300 162.2100  12.4545   7.1072   4.0531  50.1344   3.6478   5.8607   1.4586  42.7576  30.8117   0.9340 9.797781e+13   0.4062
200411150906 1446 8.407922e+19   7.2831   4.7000 -77.5100  20.6970   6.7813   3.8907  44.0705   3.5016   5.0997   5.0997  35.7145  27.3277  10.0579 4.881141e+15   2.5585
200411161006 1447 1.830780e+18   6.1751  -5.6300 151.4500  31.2697   6.9991   3.9850  46.9047   3.5865   2.9237   0.9610  20.9717  19.1630   0.8043 8.535004e+12   0.2187
200411202201 1448 3.714544e+18   6.3799  13.3800 -90.0600  32.8687   7.3357   4.1443  53.1941   3.7299   1.3606   1.3606  10.1495  10.1495  12.4347 8.330086e+13   1.1929
200411222026 1449 5.502791e+19   7.1604 -46.6800 164.7200  33.1717   7.5093   4.2314  56.7255   3.8083   6.2828   1.6762  47.8533  33.2135   3.2347 1.332602e+15   1.3737
200411281832 1451 3.703464e+19   7.0457  43.0100 145.1200  42.2929   7.2115   4.0763  50.1369   3.6687   2.2138   2.2138  16.2431  16.1617  30.5024 3.649487e+15   4.9406
200412061415 1452 1.608453e+19   6.8043  42.9000 145.2300  38.1515   7.4413   4.2021  55.5853   3.7819   1.6762   1.5636  12.6783  12.6783  27.6242 9.084267e+14   3.1394
200412180646 1456 2.212468e+18   6.2299  48.8400 156.3100  12.1515   6.7462   3.8436  43.3157   3.4592   3.1343   0.7800  21.6844  19.5947   0.8954 2.086735e+13   0.4085
200412260058 1458 5.000000e+22   9.1326   3.3000  95.7800  28.6000   7.1946   3.9576  48.1898   2.5000 618.6439   1.6762 3093.2195 534.9508   1.7628 1.776195e+17   0.1712
200501021535 1478 4.928338e+18   6.4618   6.3600  92.7900  32.5253   7.5202   4.2391  56.9986   3.8152   1.1044   1.1044   8.4269   8.4269  28.8252 3.452562e+14   3.9931
200501092212 1484 1.315177e+18   6.0793   4.9300  95.1100  46.0000   7.5300   4.2325  56.2389   3.8093   0.7276   0.6787   5.5434   5.5434  27.0217 8.103688e+13   3.4653
200501181409 1487 2.241058e+18   6.2336  42.9500 144.8700  45.1515   7.3241   4.0457  50.6540   3.6411   1.1839   1.1839   8.6215   8.6215  12.2399 8.808189e+13   1.9909
200501262200 1494 9.322483e+17   5.9797   2.7000  94.6000   9.6263   6.7345   3.8368  43.1063   3.4531   2.0651   1.9263  14.2618  14.2618   1.1248 3.327053e+12   0.1538
200502091327 1499 1.236181e+18   6.0614   4.8000  95.1200  40.4091   7.3343   4.1416  52.6817   3.7275   1.0302   0.4472   7.6800   7.6800   9.5513 7.012123e+13   2.9883
200502142338 1501 1.740877e+18   6.1605  41.7300  79.4400  25.7879   6.1490   3.5745  35.1345   3.2171   1.5636   0.5509  10.0604  10.0604   5.9840 1.399617e+14   2.8247
200502151442 1502 6.876041e+18   6.5582   4.7600 126.4200  56.6818   7.7250   4.3165  59.5688   3.8849   6.2828   0.1279  48.8157  33.6573   0.3852 1.599968e+14   1.3861
200502220225 1506 5.694559e+18   6.5036  30.7400  56.8300  12.0000   5.2294   2.9845  23.0258   2.6860   1.3606   1.2692   7.3090   7.3090  51.0444 1.737895e+15   7.0271
200503191502 1512 1.647687e+18   6.1446 -20.4100 -174.3400  18.6667   7.2069   4.0958  51.6323   3.6863   1.3606   1.2692  10.0308  10.0308   5.7139 2.511431e+13   0.7870
200503250104 1513 8.795786e+17   5.9628   5.4900  94.3700  30.8182   7.3112   4.1428  53.3428   3.7285   0.7800   0.7800   5.8168   5.8168  15.6423 2.448585e+13   1.4850
200503281609 1514 1.050000e+22   8.6808   2.0900  97.1100  25.8000   6.6780   3.8216  41.6734   2.6000 153.9621   2.2138 800.6030 217.2625   0.8876 1.100821e+17   0.4369
200503301619 1517 3.390382e+18   6.3535   2.9900  95.4100  25.3333   7.2011   4.0944  51.5973   3.6850   2.2138   1.1044  16.3155  16.2096   2.7610 4.174729e+13   0.6353
200504030059 1520 1.587548e+18   6.1338   0.3700  98.3200  30.2222   6.9406   3.9585  45.9725   3.5627   2.3732   0.1576  16.9099  16.6010   1.1838 6.925725e+13   2.0056
200504030310 1521 3.302283e+18   6.3459   2.0200  97.9400  41.1515   7.2881   4.1164  51.6704   3.7048   2.0651   0.6787  15.3010  15.3010   3.2264 8.260819e+13   1.2926
200504071943 1523 8.981799e+17   5.9689   2.9700 126.4800  48.5374   7.6296   4.2319  57.0239   3.8087   1.7969   0.2564  13.6877  13.6877   1.2258 1.563170e+13   0.9924
200504101029 1524 1.491519e+19   6.7824  -1.6400  99.6100  25.1818   7.1286   3.9174  46.9263   3.5257   4.4376   0.1811  31.2907  25.0217   2.4623 2.279128e+15   7.1706
200504102222 1528 1.078873e+18   6.0220  35.6000 140.4000  46.9091   7.3846   4.1520  52.9484   3.7368   0.3630   0.3386   2.7129   2.7129 189.1297 4.119770e+14  20.2188
200504110611 1529 1.618826e+18   6.1395   2.1700  96.7600  23.2929   6.9856   3.8771  45.1941   3.4894   3.3600   0.3630  23.4488  20.6437   0.5409 2.629727e+13   0.7342
200504141129 1530 5.610246e+17   5.8327  -1.9100  99.9500  22.5192   7.0214   3.8843  45.5666   3.4959   0.5906   0.5139   4.1294   4.1294  27.8857 4.277613e+13   3.4743
200504161638 1531 4.793744e+18   6.4538   1.8100  97.6600  33.7778   7.1239   4.0427  48.9982   3.6384   2.5441   0.7800  18.5131  17.6343   2.8605 1.124259e+14   1.1491
200504281407 1532 2.932083e+18   6.3115   2.1300  96.8000  22.8182   6.9655   3.8731  44.9863   3.4858   2.7273   0.7276  19.0137  17.9509   1.6385 5.747334e+13   0.8818
200505100109 1533 3.287091e+18   6.3445  -6.2300 103.1400   5.2828   4.9563   2.6708  18.1317   2.4037   3.6020   1.1044  17.3165  16.8660   2.3118 1.777300e+14   0.9804
200505140505 1535 1.846182e+19   6.8442   0.5900  98.4600  34.6061   7.0863   4.0250  48.3311   3.6225   5.0997   0.6332  36.9476  27.9531   2.0334 6.546358e+14   1.7138
200505160354 1537 7.397792e+18   6.5794 -32.5900 -179.3500  39.8384   7.6882   4.3127  59.9136   3.8814   2.2138   1.4586  17.1851  16.7806   5.3013 1.114781e+14   0.9028
200507020216 1540 1.119777e+19   6.6994  11.2400 -86.1700  32.9091   6.9598   3.9456  45.4060   3.5510   8.2977   1.0302  58.9307  38.1593   0.3977 7.481404e+13   0.3034
200507050152 1541 1.286182e+19   6.7395   1.8200  97.0800  20.3939   6.4143   3.6809  37.5896   3.3128   2.3732   2.3732  15.7241  15.7241  11.5792 5.795686e+14   1.6938
200507091007 1542 7.213832e+17   5.9054   2.7500 126.5300  28.2354   7.2391   3.9872  49.0484   3.5885   3.1343   0.3891  22.4946  20.0798   0.2668 9.148639e+12   0.6220
200507092337 1543 5.532700e+17   5.8286  33.4200 140.8200  33.6566   7.4517   4.2071  55.7956   3.7863   0.7276   0.6787   5.5101   5.5101  11.5750 1.943642e+13   1.9601
200507230734 1547 1.051394e+18   6.0145  35.5000 139.9800  61.3444   7.7000   4.2900  58.3410   3.8610   0.5509   0.5139   4.2544   4.2544  47.7891 1.279170e+14   7.0980
200507261217 1549 5.971869e+17   5.8507  52.8700 160.1000  33.6000   7.3680   4.1620  53.8722   3.7458   1.1044   0.7276   8.2736   8.2736   3.6906 8.451881e+12   0.7624
200507301513 1550 7.340795e+17   5.9105   5.1800  94.4800  28.9091   7.2655   4.1227  52.6131   3.7105   1.1044   1.1044   8.1955   8.1955   4.6675 1.819043e+13   1.3037
200508010440 1551 3.717841e+17   5.7135  46.9900 153.9100  14.7333   7.1258   4.0615  50.4368   3.6554   1.2692   1.2692   9.2786   9.2786   1.6290 1.140139e+12   0.1547
200508160246 1553 8.378595e+19   7.2821  38.2800 142.0400  46.7879   7.6219   4.2262  56.9208   3.8035  15.5156   0.3891 118.0287  60.6315   0.6022 2.380056e+15   1.6169
200508241015 1554 8.548561e+17   5.9546  38.5600 142.9900  12.0000   6.5970   3.7985  41.2556   3.4186   3.8614   0.6332  26.4014  22.3421   0.2137 3.666972e+12   0.1770
200508301810 1555 1.147206e+18   6.0398  38.4800 143.1800  11.5152   6.5740   3.7432  40.2776   3.3688   2.7273   0.7800  18.3758  17.5471   0.6972 9.925856e+12   0.3485
200509251255 1560 2.251747e+18   6.2350 -17.5100 167.8000  34.2222   7.5644   4.2585  57.7184   3.8327   4.4376   0.5906  34.0155  26.4540   0.3033 1.096542e+13   0.2811
200509291550 1561 1.059730e+19   6.6835  -5.4400 151.8400  28.6364   6.9193   3.9488  45.6328   3.5539   6.7352   1.2692  47.8724  33.2224   0.6223 4.710827e+13   0.2029
200510111505 1571 9.067322e+17   5.9717   4.8200  95.1000  44.8182   7.4886   4.2133  55.4741   3.7920   1.1044   0.1941   8.3755   8.3755   5.4014 8.912342e+13   5.4526
200510151006 1573 1.920033e+18   6.1889  46.8200 154.1100  40.5333   7.6845   4.3136  59.9499   3.8822   0.9610   0.9610   7.4615   7.4615  16.1770 6.765638e+13   2.1125
200510191144 1575 4.115114e+18   6.4096  36.4000 140.8400  34.8788   7.0800   4.0213  48.1888   3.6192   1.2692   1.1839   9.1867   9.1867  18.5769 1.876536e+14   2.1975
200511191410 1582 4.507478e+18   6.4360   2.1600  96.7900  25.4444   7.0765   3.8953  46.1435   3.5058   4.4376   0.5139  31.1142  24.9275   0.7545 6.800843e+13   0.6962
200511201253 1583 2.123851e+18   6.2181  53.8400 -164.0900  32.0000   7.3160   4.1430  53.2785   3.7287   3.1343   0.9610  23.3736  20.5995   0.7152 1.046035e+13   0.2624
200511301653 1586 5.937504e+18   6.5157   6.2700 124.0300   9.6667   5.2315   3.0043  23.0197   2.7039   5.4670   1.0302  29.5643  24.0927   1.1258 2.669373e+14   1.0349
200512021313 1587 6.705263e+18   6.5509  38.0900 142.1200  31.8788   7.3080   4.0300  50.4210   3.6270   2.3732   2.3732  17.2151  16.8001   4.7845 1.902581e+14   1.4307
200512031610 1588 1.031146e+18   6.0089  29.3400 130.2600  30.0505   7.3241   4.1447  53.3157   3.7302   1.3606   0.2392  10.1505  10.1505   3.4509 5.601392e+13   2.8962
200512072332 1589 5.358429e+18   6.4860 -30.0100 -177.6400  12.3333   7.0520   4.0220  49.0788   3.6198   5.0997   0.6787  36.9199  27.9392   0.5913 5.968984e+13   0.5467
200512161832 1590 1.450306e+18   6.1076  38.5100 141.9000  37.9556   7.2644   4.1067  51.2723   3.6960   2.7273   0.0684  20.1605  18.6655   0.7019 9.683581e+13   3.4234
200512210709 1592 4.052801e+18   6.4052  -0.0700 124.6700  34.9596   7.3521   4.0584  51.2997   3.6525   6.2828   0.3630  45.8963  32.3017   0.2636 6.306191e+13   0.7982
200601081134 1596 1.242289e+19   6.7295  36.3100  23.2100  60.0000   7.8800   4.3900  62.6343   3.9510   1.1839   1.1839   9.3553   9.3553  53.1031 1.278262e+15   6.4448
200601230602 1600 5.195772e+18   6.4771 -17.4200 167.7100  25.2848   7.3857   4.1783  54.6718   3.7604   2.2138   1.3606  16.6495  16.4301   4.0252 6.466064e+13   0.6804
200601232050 1601 3.253333e+18   6.3416   6.8600 -77.7900  19.2727   7.0155   3.8831  45.5056   3.4948   1.1839   1.1839   8.2751   8.2751  20.0947 1.324097e+14   1.8521
200601311915 1602 9.669566e+17   5.9903   2.7000  96.0700  24.6364   7.0424   3.8885  45.7855   3.4996   2.0651   0.6332  14.4538  14.4538   1.1208 1.075506e+13   0.5093
200602030437 1603 4.951969e+17   5.7965  36.1600 141.4500  24.3030   7.1338   4.0651  50.5596   3.6586   1.1839   0.5509   8.6630   8.6630   2.6659 7.745035e+12   0.7908
200602032034 1604 1.769308e+18   6.1652  11.9000  92.4100   3.9192   3.5230   1.6522   5.9416   1.4870   4.4376   0.8362  13.1974  13.1974   2.6941 7.064814e+14   2.3725
200602181559 1606 2.560418e+18   6.2722  -5.1900 152.0500  43.7990   7.5637   4.1981  55.7386   3.7783   4.4376   0.5906  33.5330  26.2032   0.3571 1.176385e+13   0.2561
200602280731 1607 1.424131e+18   6.1024  28.1200  56.8700  19.9010   5.8002   3.3801  30.6784   3.0421   2.2138   0.3891  13.4690  13.4690   2.0399 6.777790e+13   1.4601
200604152240 1609 8.430588e+17   5.9506  22.8000 121.3600  15.6333   6.7880   3.8680  44.0765   3.4812   1.4586   1.3606  10.1551  10.1551   2.8176 1.458599e+13   0.7626
200604202325 1610 2.924142e+20   7.6440  60.9500 167.0900  24.1212   6.2172   3.5827  34.9849   3.2245  19.1150   2.2138 123.2714  62.4139   1.8980 8.653936e+15   1.0354
200604251826 1614 4.129907e+18   6.4106   1.9900  97.0000  22.7980   6.5910   3.7752  40.2955   3.3977   5.8607   0.1113  39.8258  29.3866   0.3791 1.476481e+14   1.4406
200604301917 1617 1.139883e+19   6.7046 -27.0100 -70.9600  15.2010   6.2392   3.6196  36.3674   3.2576   3.1343   2.9237  20.4208  18.8259   5.3455 2.919880e+14   0.9316
200606211234 1620 1.434553e+18   6.1045   6.9400  92.4500  13.1515   7.1114   4.0551  50.2092   3.6496   3.8614   0.6332  28.1852  23.3375   0.3056 9.830150e+12   0.3441
200606271807 1622 3.577455e+18   6.3690   6.5000  92.7900  27.2768   7.4095   4.1893  55.1026   3.7703   4.7571   0.4472  35.8722  27.4081   0.4234 5.105341e+13   0.7864
200606282102 1623 5.951449e+17   5.8497  26.8200  55.9000  12.0000   4.5060   2.4862  15.2982   2.2376   2.0651   0.1470   9.2414   9.2414   2.6393 2.252047e+14   5.7889
200607170819 1626 4.610000e+20   7.7758  -9.2500 107.4100  25.7980   7.3860   4.1777  54.6869   1.2500 124.9712   0.9610 312.4279 116.0219   0.3422 1.464605e+15   0.1737
200607191057 1628 1.870800e+18   6.1814  -6.5300 105.3900  39.9485   7.2581   4.1058  51.2928   3.6952   5.0997   0.2231  37.6894  28.3261   0.1963 1.922272e+13   0.5270
200607271116 1629 3.614441e+18   6.3720   1.7100  97.1500  23.6869   6.6564   3.8101  41.3277   3.4291   1.3606   0.7800   9.3310   9.3310  15.5713 1.996893e+14   2.2833
200609011018 1632 1.627847e+19   6.8077  -6.7600 155.5100  45.2848   7.4096   4.1711  53.8194   3.7540   5.8607   0.5509  44.0026  31.4069   1.1728 3.374062e+14   1.1155
200609160945 1636 4.473282e+18   6.4338  -3.0800 129.4400   7.5455   4.6646   2.5421  15.5289   2.2879   2.5441   0.5509  11.6415  11.6415   9.9236 2.080907e+15   7.2238
200609211854 1637 1.242067e+18   6.0628  -9.0500 110.3600  27.5576   7.3679   4.1708  54.4281   3.7537   2.2138   0.8362  16.6198  16.4106   0.9665 8.155664e+12   0.3574
200609301750 1640 8.803360e+18   6.6298  46.3500 153.1700  10.4687   6.6964   3.8145  42.4220   3.4331   3.8614   1.1044  26.5129  22.4050   2.1779 1.466996e+14   0.7069
200610010906 1643 8.377235e+18   6.6154  46.4700 153.2400  23.4424   7.3190   4.1478  53.5707   3.7330   1.5636   1.5636  11.6739  11.6739  18.4297 3.166585e+14   2.0250
200610102358 1644 4.156033e+17   5.7458  37.2000 142.6600  14.3404   6.8913   3.9282  45.9913   3.5354   0.8362   0.7800   5.9127   5.9127   7.0371 8.976681e+12   0.9934
200610121446 1645 5.382790e+17   5.8207  24.1300 122.6200  30.2141   7.1949   4.0879  51.2866   3.6792   1.2692   1.2692   9.3390   9.3390   2.3130 5.223986e+12   0.4977
200610121805 1646 4.765656e+18   6.4521 -31.3000 -71.3300  31.2091   7.1654   4.0827  50.3416   3.6744   3.8614   0.6332  28.3767  23.4431   0.9987 6.278808e+13   0.6633
200610170125 1649 1.530189e+19   6.7898  -5.8800 150.9800  30.4040   7.0001   3.9859  46.9203   3.5873   2.0651   1.9263  14.8158  14.8158  16.4678 6.646419e+14   2.0380
200610201048 1650 1.657515e+19   6.8130 -13.4600 -76.6800  26.1667   7.2283   4.1123  51.4047   3.7011   2.7273   2.5441  20.1882  18.6826   7.9947 2.638509e+14   0.8183
200610240303 1652 1.164880e+18   6.0442   4.9000 125.2900   6.8364   5.7918   3.2278  28.2181   2.9051   0.9610   0.6332   5.5834   5.5834  23.4234 1.529001e+14   3.7039
200611121821 1656 2.149111e+18   6.2215  -6.2200 151.0500  16.8121   7.1600   4.0760  50.9134   3.6684   2.7273   0.6332  20.0096  18.5723   1.0594 2.631191e+13   0.6233
200611122127 1657 9.746623e+17   5.9926  48.2800 154.2500  39.7455   7.5250   4.1568  54.7193   3.7412   1.1044   0.3891   8.2633   8.2633   6.0459 5.159702e+13   2.8967
200611151114 1658 3.510000e+21   8.3635  46.5700 153.2900  13.5000   7.0909   4.0447  49.8467   2.0000 165.0499   1.9263 660.1995 191.0543   0.4625 1.055252e+16   0.1499
200611171803 1659 2.314630e+18   6.2430  28.5900 129.9000  23.8030   6.9609   3.9679  46.3038   3.5711   5.0997   0.4472  36.4232  27.6880   0.2640 4.717599e+13   0.9437
200612011401 1666 4.045054e+18   6.4046  -8.2500 118.7800  53.2000   7.6631   4.2916  58.6036   3.8625   2.7273   0.5906  21.0684  19.2218   1.7570 8.057882e+13   1.1674
200612172110 1672 6.215542e+17   5.8623   4.8200  95.0200  41.5152   7.3730   4.1596  53.3731   3.7437   0.5906   0.2392   4.4221   4.4221  25.1564 1.189397e+14  10.2134
200612221950 1673 2.668162e+18   6.2841  10.6500  92.3600  20.8889   6.9651   3.8730  44.9818   3.4857   1.6762   0.8964  11.6855  11.6855   5.8524 8.439750e+13   1.4228
200701081248 1677 1.984347e+18   6.1984   8.0800  92.4400  11.3939   6.6663   3.7970  41.8887   3.4173   3.1343   3.1343  21.4217  19.4361   0.8275 1.218551e+13   0.2572
200701111431 1679 1.089127e+18   6.0247  -3.6500 127.2800  14.0909   6.7191   3.8278  42.8291   3.4450   1.1839   1.1839   8.1573   8.1573   7.0229 2.341187e+13   0.9207
200701211127 1680 1.989016e+20   7.5324   1.0700 126.2800  29.1394   7.2766   4.1289  52.8288   3.7160  14.4733   0.6332 107.5663  56.9933   1.7781 1.039581e+16   2.7612
200701310315 1685 7.230967e+18   6.5728 -29.7800 -178.0000  38.0333   7.5389   4.2433  57.0811   3.8190   4.7571   0.9610  36.3349  27.6433   0.8295 7.227722e+13   0.5706
200702121245 1687 1.764784e+18   6.1645   5.5600 126.0000  27.3636   7.2550   4.1120  52.0947   3.7008   4.1395   0.1941  30.6385  24.6728   0.3067 2.863739e+13   0.8453
200702170002 1688 1.214204e+18   6.0562  41.7900 143.5500  31.7152   7.0915   4.0451  49.8596   3.6406   1.7969   0.3891  13.0836  13.0836   1.8975 4.148465e+13   1.7035
200702240236 1691 4.946681e+18   6.4629  -7.0100 -80.4900  27.4152   7.1104   3.9064  46.5855   3.5158   1.7969   1.7969  12.6351  12.6351   8.5831 9.245381e+13   0.8707
